"","outcome","ADEPT","Oak","SDT","Stepcount","Verisense"
"1","TG",-3.51538737294783,-3.94830164412673,-5.19443859606392,-4.29746914920342,-3.25449423918625
"2","TC",4.15610048137083,4.14760760366559,2.64464754004989,4.69558436587983,4.4863439452409
"3","FAT_mass",-7.67513821126338,-6.93310025748835,-8.14451641823719,-9.7571720121835,-6.78464373558718
"4","HDL_C",3.46368677132795,3.53450062233268,2.24507882311892,3.64309232537699,3.72753187452064
"5","LDL_C",5.9938707987188,6.38077090280278,6.51146498686655,8.0264621092976,6.24421241488782
"6","BMI",-1.02965353405135,-0.491531645856484,-0.783604623637212,-2.14110872699,-0.434752073772873
"7","SPPB",11.778809772305,13.3769105786753,10.9190913540073,15.7487529259565,12.5713388639752
"8","Frailty_B",8.02882283963515,8.73851446765416,7.37986387261103,9.30145238624385,8.60702213045792
"9","CES_D",-3.18224358928057,-3.34228820412177,-4.60721891152483,-4.13567747312106,-2.88574239163933
"10","Overall",4.43711343465887,6.85346508567198,4.23169409679589,5.98991587663815,6.37156232554992
