"","outcome","ADEPT","Oak","SDT","Stepcount","Verisense"
"1","TG",-1.21731690247911,-2.22951677254869,-1.68813217571586,-1.24014949033098,-2.33825683956487
"2","TC",1.36754252883769,1.06710449731594,1.76893269147757,1.86142216033169,0.441690404085314
"3","FAT_mass",-3.98164284490348,-2.59938004548556,-3.04920929874129,-4.25351300878888,-2.57053399505125
"4","HDL_C",1.76862592050363,2.62294655173726,3.0372358035785,2.71874961054989,2.22149092417171
"5","LDL_C",1.22403366757872,0.895934582902008,1.36079992079531,1.36636091371973,0.373161624520688
"6","BMI",0.55332466060771,1.06988323913249,0.834625246037427,0.904195792093271,0.915715089280506
"7","SPPB",6.43695006710924,7.00484824534974,4.77623667416942,8.35820832561544,7.11983968283052
"8","Frailty_B",3.62906616260338,2.95158353955088,1.6981939306341,4.21357249271047,2.95677475994571
"9","CES_D",-1.39796503932074,-2.02213045505712,-2.75398537124901,-1.81538817729621,-1.69971331431262
"10","Overall",3.00544568184173,4.48605602215312,3.13846788779412,3.87366794979798,4.33263859829317
