"","outcome","ADEPT","Oak","SDT","Stepcount","Verisense"
"1","TG",-1.88214941897359,-2.60327158746943,-2.95228461376911,-2.5910600763635,-1.73693808854377
"2","TC",2.21618393138325,2.25550008674797,0.923411002064543,2.72948463907055,2.87716438639173
"3","FAT_mass",-4.28371290577728,-4.4592190242867,-4.36764943837825,-6.05433798166716,-4.29960662538706
"4","HDL_C",2.33203626423554,2.40289376471486,1.17621005773977,2.69945647375486,2.84932584950909
"5","LDL_C",2.50800961778527,3.19804006824855,2.7326869094452,3.86550289016432,3.02185309609824
"6","BMI",-0.66150167077829,-0.741130297983276,-0.802405546585295,-1.66830324812497,-0.551956777166159
"7","SPPB",5.58754134790393,7.67672440914086,6.08876843320297,8.19966215686719,7.0880724967448
"8","Frailty_B",2.88764172495153,3.97121903705716,3.1854127333719,4.80546146435583,3.71854494853707
"9","CES_D",-1.04583906901369,-0.28975778037351,-0.700365514754048,-0.63895731168577,-0.517831730750086
"10","Overall",2.332419265802,4.26566183458039,2.02890066003076,3.42575070874657,3.72147196232864
