"","outcome","ADEPT","Oak","SDT","Stepcount","Verisense"
"1","TG",-1.60079696779283,-2.4079383524294,-2.87941484068021,-2.25769630604524,-1.49779834379684
"2","TC",1.89175322654144,1.89196683776871,0.570751541093052,2.33296333736303,2.53143043226613
"3","FAT_mass",-4.19718646997366,-4.49658873620426,-4.38698850787209,-6.04786107337674,-4.27307661421962
"4","HDL_C",2.02849483579717,2.06638607263191,0.844480606408725,2.32717136110075,2.52323273844233
"5","LDL_C",2.0469572346665,2.80295877775915,2.48605764039738,3.31878760558225,2.60926809020638
"6","BMI",-0.592794342220679,-0.596649884771097,-0.60839810557073,-1.56608335372513,-0.412527775341253
"7","SPPB",4.99912131801228,7.03770440661523,5.62438068364491,7.46237394664464,6.44698653666285
"8","Frailty_B",2.50539411867639,3.52648924174188,2.81850752075517,4.35256886630982,3.26194756110257
"9","CES_D",-0.900787302950281,-0.0846479587866407,-0.505646558767226,-0.457411386998345,-0.313595507256292
"10","Overall",1.60078598464167,3.52751570079565,1.63005842185303,2.44865547400058,2.95467950432761
