"","outcome","ADEPT","Oak","SDT","Stepcount","Verisense"
"1","TG",-3.10160735440397,-2.62542999853169,-3.39127115680942,-2.97290990121317,-2.39035243235488
"2","TC",1.98025973751869,1.97159852375278,0.915285732236465,2.7131159925102,1.72498222445813
"3","FAT_mass",-4.74121310368891,-4.5530391933262,-5.8000547957373,-5.69485645508149,-4.38357286929203
"4","HDL_C",1.78577852238431,1.72889337984966,0.845278908339448,2.11918284515041,1.44621200729315
"5","LDL_C",3.88135734884002,3.61231694206198,3.52710505808103,4.99253255680722,3.52560705912189
"6","BMI",-0.386138492331436,-0.496611446803672,-0.496745789536158,-1.23202383452059,-0.660784551259444
"7","SPPB",4.92669798527757,6.43538980672333,5.76902288700293,7.30687824700381,5.79409777756478
"8","Frailty_B",5.98205905587708,5.67575681056322,4.45619227647628,5.3897363729004,5.51137118607927
"9","CES_D",-2.06805069520678,-2.89537052287258,-3.52224554889682,-2.89685509159657,-2.27652102703999
"10","Overall",1.90279202941781,3.76719682253178,2.20937606096275,3.48909672420568,3.44461410752456
